id,title,text,context_tweet,pred_cot,gpt_regionalisms,dict_regionalisms
388156,En 2018 se registró la tasa más baja de natalidad de las últimas décadas y el tema no parece importarles a nuestros dirigentes,@usuario Que demente traería un hijo a este país destruido y lleno de zurdos K?,[OPINIÓN] En 2018 se registró la tasa más baja de natalidad de las últimas décadas y el tema no parece importarles a nuestros dirigentes | Por Claudia Peiró https://t.co/yghRN7LuI8,"La expresión ""zurdos K"" es un término regional en Argentina usado para referirse a personas de orientación política izquierdista que apoyan al partido político kirchnerista. La respuesta final es sí.",['zurdos k'],['zurdo']
352067,"El fracaso de Corea del Norte: mientras la población muere de hambre, Kim Jong-un goza de enormes privilegios y una vida de lujos",@usuario Como ocurre siempre en los pseudo paraísos dictatoriales...,"El fracaso de Corea del Norte: mientras la población muere de hambre, Kim jong-un goza de enormes privilegios y una vida de lujos | Por María Belén Chapur https://t.co/GagCSzKob1",respuesta: El comentario no contiene expresiones regionales. La respuesta final es no.,[],[]
389678,Pablo Moyano amenazó con un paro en la Ciudad de Buenos Aires si hay recortes en la recolección de basura,@usuario Habría que dejar la basura enfrente de la casa de los Moyano.,Pablo Moyano amenazó con un paro en la Ciudad de Buenos Aires si hay recortes en la recolección de basura https://t.co/GnCtWaTCVn,"respuesta: La expresión ""dejar la basura enfrente de la casa de los Moyano"" no contiene términos regionales. La respuesta final es no.",[],[]
393215,"Xi Jinping dijo que la recuperación económica de la pandemia es muy inestable: ""El mundo no volverá a ser lo que fue""","@usuario Por culpa de ustedes, punto.",Xi Jinping dijo que la recuperación económica de la pandemia es muy inestable: “El mundo no volverá a ser lo que fue” https://t.co/MWu9lqCORj,"La expresión ""Por culpa de ustedes, punto"" no es un regionalismo, ya que es una expresión común en cualquier variedad del español para señalar responsabilidad. La respuesta final es no.",[],[]
327587,Coronavirus en Argentina: por el encierro forzoso advierten que puede aumentar la violencia contra mujeres y niños,"@usuario Mariana Iglesias no deja dudas de su profunda enajenación mental y clarinete 
la apoya fervorosamente.....",Coronavirus y encierro forzoso: advierten que puede aumentar la violencia contra mujeres y niños https://t.co/Sg0V0qNAhp,"respuesta: La expresión ""clarinete"" es un término regional en Argentina utilizado como sinónimo de ""diario Clarín"", un periódico de gran circulación en el país. La respuesta final es sí.","['clarinete', 'diario clarin']",['mariana']
341288,"""Dios es formoseño"". Así explicó un ministro por qué su provincia no tiene coronavirus",@usuario Primer milagro: sobrevivir a su gobierno 30-40 años!,"""Dios es formoseño"". Así explicó un ministro por qué su provincia no tiene coronavirus https://t.co/Q2le1OvsBK https://t.co/186jgyjB0d","respuesta: La expresión ""Primer milagro: sobrevivir a su gobierno 30-40 años!"" no contiene expresiones regionales. La respuesta final es no.",[],[]
346290,"Alberto Fernández, sobre el coronavirus: ""La velocidad de contagio es la más alta y deberíamos volver a la cuarentena absoluta""",@usuario O sea que la cuarentena que usó este gobierno de chorros no funcionó?,"🔴 AHORA | Alberto Fernández, sobre el coronavirus: “La velocidad de contagio es la más alta y deberíamos volver a la cuarentena absoluta” https://t.co/29uQXSrDxk https://t.co/jy6tJEoNRF","respuesta: La expresión ""gobierno de chorros"" es un término regional en Argentina utilizado de manera despectiva para referirse a un gobierno percibido como corrupto. La respuesta final es sí.",['gobierno de chorros'],['chorro']
343637,"Coronavirus en la Argentina. Andrés Larroque criticó el banderazo por Vicentin: ""Se generó una bomba sanitaria""","@usuario Ustedes son la bomba, pero de grasa, chorrean grasa.","Coronavirus en la Argentina. Andrés Larroque criticó el banderazo por Vicentin: ""Se generó una bomba sanitaria"" https://t.co/msvsjyiM5j https://t.co/67gONlqvbY","La expresión ""chorrean grasa"" es de carácter regional en Argentina, utilizada coloquialmente para referirse de manera despectiva a una persona o grupo de personas. La respuesta final es sí.",['chorrean grasa'],"['bomba', 'grasa']"
374000,Banderazo sin distancia social en apoyo a Alberto Fernández en la Quinta de Olivos,@usuario Pobres ignorantes!!!!,Banderazo sin distancia social en apoyo a Alberto Fernández en la Quinta de Olivos https://t.co/XmoNMEK0cP,"La expresión ""pobres ignorantes"" no es un término regional del español de Argentina, ya que es una expresión común que se puede utilizar en cualquier variedad del idioma. Por lo tanto, la respuesta final es no.",[],[]
359377,"Eugenio Zaffaroni: ""Con Macri no hubiéramos tenido cuarentena y tendríamos miles de muertos""",@usuario Tal vez tengas razón viejo trolo... Pero tal vez habría menos gente sin laburo y que tarde o temprano se mueran de cualquier cosa si seguimos así.... Es el huevo o la gallina,Eugenio Zaffaroni: “Con Macri no hubiéramos tenido cuarentena y tendríamos miles de muertos” https://t.co/DhKGcEjTzz https://t.co/0XURGdhX3C,"La expresión ""viejo trolo"" es un término regional en Argentina usado de manera coloquial para referirse a una persona mayor y homosexual. La respuesta final es sí.",['viejo trolo'],"['cualquiera', 'gallina', 'trolo', 'viejo']"
376381,Preocupación en Hong Kong por una rara hepatitis transmitida por ratas,@usuario cuanto falta para que termine este año de mierda?🤔,Preocupación en Hong Kong por una rara hepatitis transmitida por ratas https://t.co/ot0ohxB6vi,"La expresión ""año de mierda"" es una expresión coloquial usada en varios países de habla hispana para expresar que el año ha sido muy difícil o complicado. No es un término regional específico de Argentina. Por lo tanto, la respuesta final es no.",[],[]
354155,Alarma en China: más de 3000 personas se enfermaron tras la fuga de una bacteria de un laboratorio,@usuario Suspendan china,Alarma en China: más de 3000 personas se enfermaron tras la fuga de una bacteria https://t.co/hwnlVfqRyV https://t.co/hZTIJRUpSv,"respuesta: La expresión ""china"" en este contexto no es un término regional del español de Argentina, sino un error ortográfico. La respuesta final es no.",[],[]
367724,"El panadero que mató a un ladrón en La Matanza: ""No soy un asesino, estoy arrepentido""",@usuario ES UN HEROE NACIONAL!,"""No soy un asesino. Estoy arrepentido "", dijo el panadero que mató a un ladrón https://t.co/pLM7eaDKAN https://t.co/IuiS252Z8L","La expresión ""ES UN HEROE NACIONAL"" no es un regionalismo, es una expresión común que puede ser utilizada en cualquier variedad del español. La respuesta final es no.",[],[]
371676,Rosario: para sacar una licencia de conducir habrá que hacer un curso de perspectiva de género,@usuario Están completamente locos!!,Rosario: para sacar una licencia de conducir habrá que hacer un curso de perspectiva de género https://t.co/Lb2hXoGZ3K,"La expresión ""Están completamente locos"" no es un regionalismo, ya que es una expresión que se utiliza en diferentes variedades del español para expresar sorpresa o incredulidad. Por lo tanto, la respuesta final es no.",[],['loco']
374754,"Desde Buenos Aires, Evo Morales aseguró que Luis Arce ganó las elecciones en Bolivia",@usuario Que se vaya a Bolivia,Evo Morales aseguró desde Buenos Aires que Luis Arce ganó las elecciones en Bolivia https://t.co/puEDB1K5IQ,"La expresión ""Que se vaya a Bolivia"" no es un término regional del español de Argentina. La respuesta final es no.",[],[]
376060,"La pareja de Lázaro Báez contó cómo lo esperaba adentro del country: ""Lo que le hicieron fue indignante""",@usuario Robarse un país es indignante,"La pareja de Lázaro Báez contó cómo lo esperaba adentro del country: ""Lo que le hicieron fue indignante"" https://t.co/5k4aJTsFq5","La expresión ""indignante"" no es un regionalismo, es una palabra común en todos los países de habla hispana para expresar una sensación de enfado o molestia. La respuesta final es no.",[],[]
390620,"Su novia es mexicana y Migraciones le exige casi 50 mil pesos para dejarla ingresar a la Argentina: ""El que paga, entra""",@usuario Mas Kirchnerista imposible,Su novia es mexicana y Migraciones le exige casi 50 mil pesos para dejarla ingresar a la Argentina | Por Cinthia Ruth https://t.co/dnNHPbdo7m,"respuesta: La expresión ""Mas Kirchnerista imposible"" no es una expresión regional, ya que se refiere a la identificación política de una persona con el kirchnerismo, que es un fenómeno político de alcance nacional en Argentina. La respuesta final es no.",[],['kirchnerista']
377837,Flores: un delincuente murió durante un intento de asalto a una zapatería y el comerciante sufrió una herida de bala,@usuario JAJAJJAAJAJ VAN CAYENDO HIJOS DE PUTA!! MUERAN CHORROS HIJOS DE PUTA,Flores: un delincuente murió durante un intento de asalto a una zapatería https://t.co/lzjtD5agym,"respuesta: La expresión ""MUERAN CHORROS"" es un término regional en Argentina utilizado para referirse de forma despectiva a los ladrones. La respuesta final es sí.",['mueran chorros'],['caer']
384085,Durísimo descargo de Migue Granados luego de que le pidieran 9 mil dólares por mes para alquilar una casa durante el verano,@usuario ¿Te pidieron 9 mil verdes gordito? ¡Que raro! A mi me ofrecieron la misma casa por 50 mil pesos el mes. Y me incluyeron el velociraptor mata mosquitos. Viene topa y Meolans y Mitch Buchannon en la pileta.,Durísimo descargo de Migue Granados luego de que le pidieran 9 mil dólares por mes para alquilar una casa durante el verano https://t.co/tZ6gCxvLxf,"respuesta: La expresión ""verdes"" como sinónimo de dólares es un regionalismo del español de Argentina. La respuesta final es sí.",['verdes'],"['pileta', 'verde']"
398873,"Empujones, corridas y botellazos en la despedida a Diego Maradona","@usuario Que esperaban, tu gob","Empujones, corridas y botellazos en la despedida a Diego Maradona https://t.co/nAXeuUnUOD","La expresión ""tu gob"" es de carácter regional en Argentina y se refiere a ""tu gobierno"". La respuesta final es sí.","['tu gob', 'tu gobierno']",[]
328890,"El desesperado pedido de Actrices Argentinas ante la violencia de género en cuarentena: ""Es urgente""",@usuario Alperovich? Como va eso?,"El desesperado pedido de Actrices Argentinas ante la violencia de género en cuarentena: ""Es urgente"" https://t.co/ARA0WcCFw3","respuesta: La expresión ""Alperovich"" no es un término regional del español de Argentina, por lo tanto la respuesta final es no.",[],[]
368392,Vero Lozano se burló al aire de Nicolás Wiñazki por su reclamo sobre la cuarentena,@usuario @usuario ME IMAGINO QUE SUS COLEGAS HABRAN REPUDIADO A LA PAREJA DEL CORCHO RODRIGUEZ,Vero Lozano se burló al aire de Nicolás Wiñazki por su reclamo sobre la cuarentena https://t.co/SPTG9KIDZe,"respuesta: La expresión ""CORCHO RODRIGUEZ"" no es un término regional del español de Argentina. La respuesta final es no.",[],[]
349156,"El Gobierno criticó el nuevo banderazo: ""Lo que me vuelve loco es que la convocatoria sea contagiarse""",@usuario Lo que los vuelve loco es que hay gente q luche y proteste x los atropellos de un gobierno anti democrático apartando juses y sacando leyes para la impunidad,"El Gobierno criticó el nuevo banderazo: ""Lo que me vuelve loco es que la convocatoria sea contagiarse"" https://t.co/5M17X8yDON","respuesta: La expresión ""loco"" en este contexto no es un término regional específico de Argentina, ya que se utiliza de manera similar en otros países de habla hispana. La respuesta final es no.",[],['loco']
398951,"Daniel Grinbank y los altísimos gravámenes a la industria cultural: ""Así se torna inviable producir shows en la Argentina""",@usuario Todo es inviable .. es el@usuario de la muerte,Daniel Grinbank y los altísimos gravámenes a la industria cultural: “Así se torna inviable producir shows en la Argentina” | Por Constanza Kong https://t.co/LSWXpLWkv0,respuesta: El comentario no contiene ninguna expresión regional. La respuesta final es no.,[],[]
405688,"Alberto Fernández se refirió a los incidentes en el velorio de Maradona: ""Debimos haber previsto la presencia de barrabravas""","@usuario Que conciencia social puede tener, la gente que te votó a vos, pedazo de mierd@usuario","Alberto Fernández reconoció que hubo barrabravas en los incidentes durante el velorio de Maradona: “Debimos haberlo previsto, confiamos en la conciencia social” https://t.co/FXwzoOBfNS","respuesta: La expresión ""pedazo de mierda"" es un insulto común en el español de Argentina y otros países de habla hispana. La respuesta final es sí.",['pedazo de mierda'],[]
380725,Luis Novaresio recomendó un juguete sexual en las redes,@usuario Hay necesidad?,😱🔥[¡INESPERADO!]😱🔥 Luis Novaresio recomendó un juguete sexual en las redes &gt;&gt;&gt; El periodista compartió en sus redes sociales una peculiar noticia sobre un objeto para el placer masculino que se volvió viral. ¡Entrá a la nota y mirá! https://t.co/U8NuqEKeQX,"respuesta: La expresión ""Hay necesidad?"" no es un regionalismo del español de Argentina. La respuesta final es no.",[],[]
353812,Un hombre se incrustó con su auto en la puerta de la Embajada de China y aseguró que tenía explosivos,@usuario Es libertario seguramente... sino no se explica tal boludez,URGENTE: Un hombre se incrustó con su auto en la puerta de la Embajada de China y aseguró que tenía explosivos https://t.co/fJ0f30qwAq,"respuesta: La expresión ""tal boludez"" es de carácter regional y se utiliza en Argentina para referirse a una tontería o estupidez. La respuesta final es sí.",['tal boludez'],['boludez']
405019,Otro día de marchas y cortes en el centro porteño: 3 caravanas se movilizaron en apoyo al Gobierno,@usuario @usuario no los llama anticuarentena? Antivacunas?,Otro día de marchas y cortes en el centro porteño: 3 caravanas se movilizan en apoyo al Gobierno https://t.co/xpmIDBRGb6,"respuesta: La expresión ""no los llama"" no es un regionalismo específico de Argentina, por lo tanto la respuesta final es no.",[],[]
344975,"""El pico del coronavirus se está ralentizando"", dijo Ginés González García",@usuario @usuario no tenés autoridad científica ni moral para seguir hablando de COVID19 ni de la cura del empacho.,"""El pico del coronavirus se está ralentizando"", dijo Ginés González García https://t.co/SNfXXt6VqS https://t.co/TudlVxVp8O","respuesta: La expresión ""cura del empacho"" es un término regional en Argentina utilizado para referirse a remedios caseros o simples que se usan para mejorar la salud. La respuesta final es sí.",['cura del empacho'],[]
356105,"Beatriz Sarlo: ""Me equivoqué con Cristina Kirchner y Alberto Fernández""","@usuario No te entiendo, porque te equivocaste si ya sabías quien es Kris y Alverso???","Beatriz Sarlo: ""Me equivoqué con Cristina Kirchner y Alberto Fernández"" https://t.co/ACw8PTuCq2 https://t.co/sbo1b6ez6t","La expresión ""Alverso"" es un término regional en Argentina utilizado de manera despectiva para referirse al presidente Alberto Fernández. La respuesta final es sí.",['alverso'],['alverso']
375710,Elecciones en Bolivia: retuvieron en el aeropuerto de La Paz a un diputado argentino,"@usuario Hijos de terroristas detenidos, no me sorprende",Elecciones en Bolivia: retienen en el aeropuerto a un diputado argentino https://t.co/LtRkkYVAto,"respuesta: La expresión ""Hijos de terroristas detenidos, no me sorprende"" no contiene expresiones regionales. La respuesta final es no.",[],[]
375719,Los activistas negros se preguntan: ¿la gente blanca protesta por moda?,"@usuario Muchos protestaron por moda, sea blanco o negro y muchos salieron a aprovecharse de ello para hacer desastres.",Los activistas negros se preguntan: ¿la gente blanca protesta por moda? | Por Nikita Stewart https://t.co/KyWZIhlqry,"La expresión ""aprovecharse de ello para hacer desastres"" no es un término regional del español de Argentina. La respuesta final es no.",[],['negro']
393066,China lanzó una peligrosa venganza por los reportes sobre la eficacia de una de sus vacunas,@usuario Chinos del orto,China lanzó una peligrosa venganza por los reportes sobre la eficacia de una de sus vacunas https://t.co/65PypL41wL,"respuesta: La expresión ""Chinos del orto"" es de carácter regional en Argentina y se usa de forma despectiva o insultante hacia personas de origen chino. La respuesta final es sí.",['chinos del orto'],['orto']
382147,"Elizabeth Gómez Alcorta: ""Por la pandemia, vamos a tener una suba de los femicidios y travesticidios""","@usuario Claro....la culpa de todo lo tiene o el virus o Macri.....
Los unicos responsable son los parasitos.... léase,ustedes","Elizabeth Gómez Alcorta: “Por la pandemia, vamos a tener una suba de los femicidios y travesticidios” | Por Luciana Peker https://t.co/OGEL4INojA","La expresión ""parasitos"" no es un término regional del español de Argentina, por lo tanto la respuesta final es no.",[],['macri']
405659,Así quedó la iglesia de El Bolsón vandalizada por mapuches,@usuario Se entiende que es el bien contra el mal?,Así quedó la iglesia de El Bolsón vandalizada por mapuches https://t.co/HX65fLHMmO,No hay expresiones regionales en este comentario. La respuesta final es no.,[],['mal']
352216,El Gobierno destinará 75 mil millones de pesos para urbanizar 300 villas en todo el país,@usuario Destinarán 75 millones a sus bolsillos sería la traducción,"El Gobierno destinará 75 mil millones de pesos para urbanizar 300 villas en todo el país | Por Andrés Klipphan
https://t.co/h8EI0MikZ4","respuesta: La expresión ""a sus bolsillos"" puede considerarse como un regionalismo en Argentina para referirse a destinar fondos para beneficio propio. La respuesta final es sí.",['a sus bolsillos'],[]
351696,"El exabrupto de una Diputada bonaerense sobre las personas que violan la cuarentena: ""Son hijos de puta y pelotudos pero tienen derecho a un respirador""","@usuario seres detestables, parasitos del estado que despues lloran odio de los demas hacia ellos cuando nunca hicieron nada por la sociedad.",El exabrupto de una Diputada bonaerense sobre las personas que violan la cuarentena: “Son hijos de puta y pelotudos pero tienen derecho a un respirador” | Por Matías Russo Coroman https://t.co/Qs2C6KSprg,"La expresión ""hijos de puta"" es de carácter coloquial y puede considerarse un regionalismo en Argentina. La respuesta final es sí.",['hijos de puta'],[]
397749,"Mora Godoy cierra su escuela de tango y remata su vestuario para ""poder seguir adelante""",@usuario Jodete ka ka,Mora Godoy cierra su escuela de tango y remata su vestuario para “poder seguir adelante” https://t.co/O6ZQnxCE1p,"respuesta: La expresión ""jodete ka ka"" es de carácter regional en Argentina y se usa como una forma vulgar de decir ""jódete"". La respuesta final es sí.","['jodete ka ka', 'jodete']",[]
397733,"Mora Godoy cierra su escuela de tango y remata su vestuario para ""poder seguir adelante""","@usuario Pero dijo que siga poyando al gobierno, a comerla.",Mora Godoy cierra su escuela de tango y remata su vestuario para “poder seguir adelante” https://t.co/O6ZQnxCE1p,"La expresión ""a comerla"" es de carácter regional en Argentina y se utiliza coloquialmente para expresar que se está en desacuerdo con alguien o algo. La respuesta final es sí.",['a comerla'],[]
343277,China: vuelven a vender murciélagos y carne de animales domésticos a pesar del coronavirus,"@usuario No haces más que confundir más a esta manga de cabezas de termos que se creen todas tus mentiras , crónica",China: Vuelven a vender murciélagos y carne de animales domésticos a pesar del Coronavirus #OtrasVezComenMurciélagos #YComenAnimalesDomésticos #AsíNo #QuéHorror #Coronavirus #China https://t.co/DTaFQaWzFH,"La expresión ""cabezas de termos"" es un término regional en Argentina usado para referirse a personas consideradas poco inteligentes o ingenuas. La respuesta final es sí.",['cabezas de termos'],"['cabeza', 'cabeza de termo', 'manga', 'termo']"
394478,"Para Fernanda Raverta, ""fue un buen año para los jubilados""","@usuario Que hipócrita delincuente. La verdad que se merece un insulto, pero sería ponerse a la altura de estos korruptos.","Para Fernanda Raverta, ""fue un buen año para los jubilados "" https://t.co/dSJieEjBqW https://t.co/PUCjhthQ0m",respuesta: El comentario no contiene expresiones regionales. La respuesta final es no.,[],[]
368586,"""¿Tanto lío por un virus?"": la indignante respuesta de una mujer que violó la cuarentena","@usuario Chacal,ponete las pilas es vieja esta noticia...","""¿Tanto lío por un virus?"": la indignante respuesta de una mujer que violó la cuarentena #SíSeñora!! #ViveEnUnFrascoDeMayonesa?? #MuereGenteEnTodoElMundo #YLaMuyPanchaBoludeandoEnLaCalleConUnaMenor #EncimaSeLaBoqueaALaPolicía #ImágenesIndignantes!! https://t.co/lPIH8ZcBTe","La expresión ""Chacal"" es un término regional en Argentina que se usa para referirse de manera coloquial a un hombre joven o un amigo cercano. Por lo tanto, la respuesta final es sí.",['chacal'],"['chacal', 'pila', 'viejo']"
384076,Durísimo descargo de Migue Granados luego de que le pidieran 9 mil dólares por mes para alquilar una casa durante el verano,@usuario Creo que en Tugo tienen mejores precios. Ojalá consiga...,Durísimo descargo de Migue Granados luego de que le pidieran 9 mil dólares por mes para alquilar una casa durante el verano https://t.co/tZ6gCxvLxf,"La expresión ""Tugo"" no es un término regional del español de Argentina, por lo que la respuesta final es no.",[],['tugo']
344197,"Es hija de chinos, llevó merienda al colegio para compartir y se la rechazaron por temor a contagiarse de coronavirus",@usuario Que burros,"Es hija de chinos, llevó merienda al colegio para compartir y se la rechazaron por temor a contagiarse de coronavirus https://t.co/9qLjmqBwNn","respuesta: La expresión ""que burros"" no es un regionalismo en Argentina, por lo tanto la respuesta final es no.",[],[]
399804,"El sorprendente juramento de una egresada universitaria: tachó ""Patria"" y puso ""Matria""","@usuario ""La Patria"", egresó pero no le llega agua al tanque.",La sorprendente jura de una egresada universitaria: tachó Patria y puso Matria https://t.co/NjgZVVQJ2y https://t.co/txZNslH8N1,"respuesta: La expresión ""no le llega agua al tanque"" no es un término regional del español de Argentina. La respuesta final es no.",[],[]
346287,"Alberto Fernández, sobre el coronavirus: ""La velocidad de contagio es la más alta y deberíamos volver a la cuarentena absoluta""","@usuario Claro, hasta diciembre nos quedamos en casa no? Gobierno de inutiles","🔴 AHORA | Alberto Fernández, sobre el coronavirus: “La velocidad de contagio es la más alta y deberíamos volver a la cuarentena absoluta” https://t.co/29uQXSrDxk https://t.co/jy6tJEoNRF","respuesta: La expresión ""Gobierno de inútiles"" puede considerarse como un insulto común en varios países, por lo que no se puede considerar exclusivamente regional de Argentina. La respuesta final es no.",[],[]
368417,Vero Lozano se burló al aire de Nicolás Wiñazki por su reclamo sobre la cuarentena,@usuario Se esta deshaogando de lo del Korrupto del marido,Vero Lozano se burló al aire de Nicolás Wiñazki por su reclamo sobre la cuarentena https://t.co/SPTG9KIDZe,"respuesta: La expresión ""Korrupto"" es una forma coloquial y regional de referirse a alguien que es corrupto en Argentina. La respuesta final es sí.",['korrupto'],[]
370389,Detienen a una policía de la Ciudad que mató a balazos a un delincuente que robaba ruedas de autos,@usuario Rompe la cuarentena por robar ruedas. Justicia divina.,Una mujer policía de la Ciudad mató a balazos a un delincuente que robaba ruedas de autos https://t.co/ttA1aJWuaJ,"La expresión ""romper la cuarentena"" para referirse a cometer un delito no es exclusiva de Argentina, por lo que no se considera un término regional en este contexto. La respuesta final es no.",[],[]
344847,Coronavirus en Argentina: el 70% de los casos son en hombres,@usuario Abajo el patriarcado del coronavirus!!!!,Coronavirus en Argentina: el 70% de los casos son en hombres https://t.co/f4OXwC4wtl,"La expresión ""Abajo el patriarcado del coronavirus!!!"" no es un término regional del español de Argentina, sino una expresión feminista utilizada en diversos países. La respuesta final es no.",[],[]
370047,La princesa Amalia es gorda: se puede decir pero ¿por qué es un insulto?,@usuario Y cuál es el problema. Si es gorda o flaca. Importante es q sea buena persona o no. Porque los q critican no se fijan en si mismos a ver q clase d persona son.,La princesa Amalia es gorda: se puede decir pero ¿por qué es un insulto? https://t.co/bA8BKmt9LF,"La expresión ""gorda"" no es un término regional sino un adjetivo común en español para referirse a una persona con sobrepeso. La respuesta final es no.",[],['flaco']
336549,Detuvieron a otro delincuente recientemente liberado por la excusa del coronavirus: volvió a golpear a su familia,"@usuario Infonada en la nota no figura el nombre del juez que lo libero..
Pequeño detalle..",Detuvieron a un delincuente recientemente liberado por la excusa del coronavirus: volvió a golpear a su familia https://t.co/kRHjqDIljH,respuesta: No hay expresiones regionales en el texto. La respuesta final es no.,[],[]
398737,"Hebe de Bonafini criticó a los supermercados y llamó a ""suplantar la carne por arroz, garbanzos y lentejas""",@usuario Vieja Put@usuario,"Hebe de Bonafini criticó a los supermercados y llamó a “suplantar la carne por arroz, garbanzos y lentejas” https://t.co/s77NGCdmAA","La expresión ""Vieja Put"" es un insulto comúnmente utilizado en Argentina para referirse de manera despectiva a una persona mayor. La respuesta final es sí.",['vieja put'],['vieja']
395556,Murió Diego Maradona: Viviana Canosa se enojó por la decisión de velarlo en la Casa Rosada,"@usuario Y Viviana se enoja y tiene ataques vaginales a menudo ,cuando algo no le gusta 
 .",Polémica: Canosa se enojó por la decisión de velar a Maradona en la Casa Rosada https://t.co/fFZvk12t4R https://t.co/BZzWW98f9m,"La expresión ""ataques vaginales"" no parece ser un término regional del español de Argentina, ya que no es una expresión coloquial común en esa variedad del idioma. Por lo tanto, la respuesta final es no.",[],[]
390653,"Su novia es mexicana y Migraciones le exige casi 50 mil pesos para dejarla ingresar a la Argentina: ""El que paga, entra""",@usuario Si en realidad hacen eso caca con tantos venezolanos y colombiano París la deuda externa,Su novia es mexicana y Migraciones le exige casi 50 mil pesos para dejarla ingresar a la Argentina | Por Cinthia Ruth https://t.co/dnNHPbdo7m,"respuesta: La expresión ""hacer caca"" es una expresión regional en Argentina que se utiliza para referirse a realizar una mala gestión o tomar una decisión incorrecta. La respuesta final es sí.",['hacer caca'],['caca']
372957,"Hugo Moyano respaldó al Gobierno, criticó a Macri y minimizó las marchas de ""mujeres bien vestidas y alimentadas""",@usuario Jajaja..es verdad ess marchas de viejas gorilas de barrio Norte..como si fueran el pueblo,"Hugo Moyano respaldó al Gobierno, criticó a Macri y minimizó las marchas de “mujeres bien vestidas y alimentadas” https://t.co/ZGQQ1DUaZi","respuesta: La expresión ""viejas gorilas de barrio Norte"" es de carácter regional y se utiliza en Argentina para referirse a mujeres de clase alta y conservadoras. La respuesta final es sí.",['viejas gorilas de barrio norte'],"['gorila', 'viejo']"
375675,Elecciones en Bolivia: retuvieron en el aeropuerto de La Paz a un diputado argentino,@usuario Llevesenlos a algun lugar escondido y que parechca un acchidente 😇,Elecciones en Bolivia: retienen en el aeropuerto a un diputado argentino https://t.co/LtRkkYVAto,"respuesta: La expresión ""parechca un acchidente"" contiene un término regional, ya que utiliza una variante de escritura coloquial para simular un acento al pronunciar la palabra ""parezca"". La respuesta final es sí.","['parechca un acchidente', 'parezca']",[]
381946,"Una médica de Harvard advierte que se necesitan medidas ""drásticas"" para frenar las muertes por fentanilo, la otra epidemia que China exportó al mundo",@usuario Ahora USA culpa a China de sus sobredosis?,"Una médica de Harvard advierte que se necesitan medidas “drásticas” para frenar las muertes por fentanilo, la otra epidemia que China exportó al mundo | Por Laureano Pérez Izquierdo https://t.co/aG3pYBAc8z","respuesta: La expresión ""Ahora USA culpa a China de sus sobredosis?"" no contiene expresiones regionales. La respuesta final es no.",[],[]
373172,"Alberto Fernández: ""Vamos a dar batalla contra la inseguridad, no queremos hacernos los distraídos""","@usuario @usuario hay que buscarte un archivo, sos menos creíble que @usuario",El Presidente encabezó una videoconferencia en donde anticipó que la semana que viene anunciará medidas para combatir el delito en la provincia de Buenos Aires https://t.co/49UXfwTmBS https://t.co/9r0LXwsdLW,"respuesta: La expresión ""hay que buscarte un archivo"" es de carácter regional en Argentina y se refiere a buscar información o antecedentes sobre una persona para cuestionar su credibilidad. La respuesta final es sí.",['hay que buscarte un archivo'],[]
394491,"Para Fernanda Raverta, ""fue un buen año para los jubilados""",@usuario Señora mejor no ablen porque ensucian más la cancha  RESPETENOS LA MATERIA QUE LE ENSEÑA UNERVESIDAD EDUCACIÓN LA PASO POR ALTO Ni USTEDED Y DEMÁS Que GOBIERNA No RESPETAN Ni tienen código,"Para Fernanda Raverta, ""fue un buen año para los jubilados "" https://t.co/dSJieEjBqW https://t.co/PUCjhthQ0m","La expresión ""ablen"" en lugar de ""hablen"" es una forma de escritura regional en Argentina, donde se tiende a cambiar la ""h"" por una ""b"" en algunas palabras. Por lo tanto, la respuesta final es sí.","['ablen', 'hablen', 'h', 'b']","['alto', 'cancha', 'material']"
343316,China: vuelven a vender murciélagos y carne de animales domésticos a pesar del coronavirus,@usuario Chinos de mierda son unos hdp por culpa de ellos trajeron la peste,China: Vuelven a vender murciélagos y carne de animales domésticos a pesar del Coronavirus #OtrasVezComenMurciélagos #YComenAnimalesDomésticos #AsíNo #QuéHorror #Coronavirus #China https://t.co/DTaFQaWzFH,"respuesta: La expresión ""Chinos de mierda"" puede considerarse un término regional en Argentina, ya que el uso de ""de mierda"" como un insulto es común en el habla coloquial de este país. Por lo tanto, la respuesta final es sí.","['chinos de mierda', 'de mierda']",['hdp']
395627,"Alberto Fernández: ""Me iría a un isla desierta con Máximo Kirchner""",@usuario Dale y quédense los dos allá!!!!,"Alberto Fernández: ""Me iría a un isla desierta con Máximo Kirchner "" https://t.co/J11MNnD5Yb https://t.co/ALGYab7Xch","La expresión ""Dale"" es de uso común en Argentina y se utiliza como una forma de afirmación o aceptación. La respuesta final es sí.",['dale'],['dale']
389702,Pablo Moyano amenazó con un paro en la Ciudad de Buenos Aires si hay recortes en la recolección de basura,"@usuario y siguen..... golpeando a la Ciudad de Buenos Aires, está claro, con el peronismo no se puede pensar distinto.",Pablo Moyano amenazó con un paro en la Ciudad de Buenos Aires si hay recortes en la recolección de basura https://t.co/GnCtWaTCVn,"respuesta: La expresión ""con el peronismo no se puede pensar distinto"" no es un regionalismo, sino una afirmación que refleja una postura política. La respuesta final es no.",[],[]
